"","States","Date","Totalcases","Newcases","Confirmedcases","Probablecases","TotalPCR","TotalABT_p","TotalABT_s","Totaltests","Recovered","Totaldeath","Newdeath","Probabledeath","Confirmeddeath"
"8529","new-mexico",2020-07-17,16456,318,16456,NA,452298,NA,NA,452298,6654,565,3,NA,NA
"8530","new-mexico",2020-07-16,16138,297,16138,NA,443368,NA,NA,443368,6578,562,5,NA,NA
"8531","new-mexico",2020-07-15,15841,327,15841,NA,437005,NA,NA,437005,6496,557,6,NA,NA
"8532","new-mexico",2020-07-14,15514,223,15514,NA,430006,NA,NA,430006,6429,551,3,NA,NA
"8533","new-mexico",2020-07-13,15291,263,15291,NA,424355,NA,NA,424355,6363,548,3,NA,NA
"8534","new-mexico",2020-07-12,15028,255,15028,NA,418357,NA,NA,418357,6322,545,2,NA,NA
"8535","new-mexico",2020-07-11,14773,224,14773,NA,410754,NA,NA,410754,6271,543,4,NA,NA
"8536","new-mexico",2020-07-10,14549,298,14549,NA,403581,NA,NA,403581,6181,539,6,NA,NA
"8537","new-mexico",2020-07-09,14251,234,14251,NA,395881,NA,NA,395881,6118,533,6,NA,NA
"8538","new-mexico",2020-07-08,14017,290,14017,NA,389687,NA,NA,389687,6051,527,8,NA,NA
"8539","new-mexico",2020-07-07,13727,220,13727,NA,385242,NA,NA,385242,5986,519,4,NA,NA
"8540","new-mexico",2020-07-06,13507,251,13507,NA,380240,NA,NA,380240,5902,515,2,NA,NA
"8541","new-mexico",2020-07-05,13256,193,13256,NA,375054,NA,NA,375054,5860,513,0,NA,NA
"8542","new-mexico",2020-07-04,13063,287,13063,NA,372288,NA,NA,372288,5845,513,2,NA,NA
"8543","new-mexico",2020-07-03,12776,256,12776,NA,363374,NA,NA,363374,5802,511,8,NA,NA
"8544","new-mexico",2020-07-02,12520,244,12520,NA,356637,NA,NA,356637,5627,503,3,NA,NA
"8545","new-mexico",2020-07-01,12276,129,12276,NA,350060,NA,NA,350060,5514,500,3,NA,NA
"8546","new-mexico",2020-06-30,12147,165,12147,NA,344181,NA,NA,344181,5393,497,4,NA,NA
"8547","new-mexico",2020-06-29,11982,173,11982,NA,337720,NA,NA,337720,5296,493,1,NA,NA
"8548","new-mexico",2020-06-28,11809,190,11809,NA,331048,NA,NA,331048,5264,492,1,NA,NA
"8549","new-mexico",2020-06-27,11619,211,11619,NA,322959,NA,NA,322959,5251,491,2,NA,NA
"8550","new-mexico",2020-06-26,11408,216,11408,NA,320638,NA,NA,320638,5149,489,4,NA,NA
"8551","new-mexico",2020-06-25,11192,202,11192,NA,314670,NA,NA,314670,5047,485,5,NA,NA
"8552","new-mexico",2020-06-24,10990,152,10990,NA,308105,NA,NA,308105,4984,480,4,NA,NA
"8553","new-mexico",2020-06-23,10838,144,10838,NA,302083,NA,NA,302083,4874,476,7,NA,NA
"8554","new-mexico",2020-06-22,10694,129,10694,NA,298076,NA,NA,298076,4742,469,0,NA,NA
"8555","new-mexico",2020-06-21,10565,135,10565,NA,293431,NA,NA,293431,4684,469,3,NA,NA
"8556","new-mexico",2020-06-20,10430,170,10430,NA,288637,NA,NA,288637,4628,466,2,NA,NA
"8557","new-mexico",2020-06-19,10260,107,10260,NA,284602,NA,NA,284602,4512,464,8,NA,NA
"8558","new-mexico",2020-06-18,10153,88,10153,NA,275897,NA,NA,275897,4439,456,4,NA,NA
"8559","new-mexico",2020-06-17,10065,132,10065,NA,275897,NA,NA,275897,4351,452,5,NA,NA
"8560","new-mexico",2020-06-16,9933,88,9933,NA,271553,NA,NA,271553,4217,447,7,NA,NA
"8561","new-mexico",2020-06-15,9845,122,9845,NA,267921,NA,NA,267921,4160,440,5,NA,NA
"8562","new-mexico",2020-06-14,9723,102,9723,NA,263665,NA,NA,263665,4114,435,4,NA,NA
"8563","new-mexico",2020-06-13,9621,95,9621,NA,258994,NA,NA,258994,4072,431,5,NA,NA
"8564","new-mexico",2020-06-12,9526,159,9526,NA,255284,NA,NA,255284,3983,426,6,NA,NA
"8565","new-mexico",2020-06-11,9367,117,9367,NA,250880,NA,NA,250880,3380,420,10,NA,NA
"8566","new-mexico",2020-06-10,9250,145,9250,NA,245557,NA,NA,245557,3806,410,6,NA,NA
"8567","new-mexico",2020-06-09,9105,43,9105,NA,241657,NA,NA,241657,3699,404,4,NA,NA
"8568","new-mexico",2020-06-08,9062,122,9062,NA,238801,NA,NA,238801,3380,400,4,NA,NA
"8569","new-mexico",2020-06-07,8940,140,8940,NA,234375,NA,NA,234375,3307,396,4,NA,NA
"8570","new-mexico",2020-06-06,8800,128,8800,NA,229147,NA,NA,229147,3286,392,5,NA,NA
"8571","new-mexico",2020-06-05,8672,319,8672,NA,224640,NA,NA,224640,3206,387,4,NA,NA
"8572","new-mexico",2020-06-04,8353,213,8353,NA,217757,NA,NA,217757,3115,383,8,NA,NA
"8573","new-mexico",2020-06-03,8140,116,8140,NA,212996,NA,NA,212996,3013,375,8,NA,NA
"8574","new-mexico",2020-06-02,8024,224,8024,NA,206837,NA,NA,206837,2960,367,5,NA,NA
"8575","new-mexico",2020-06-01,7800,111,7800,NA,203115,NA,NA,203115,2888,362,6,NA,NA
"8576","new-mexico",2020-05-31,7689,65,7689,NA,199604,NA,NA,199604,2853,356,5,NA,NA
"8577","new-mexico",2020-05-30,7624,131,7624,NA,194447,NA,NA,194447,2835,351,7,NA,NA
"8578","new-mexico",2020-05-29,7493,129,7493,NA,188261,NA,NA,188261,2728,344,9,NA,NA
"8579","new-mexico",2020-05-28,7364,112,7364,NA,183544,NA,NA,183544,2684,335,6,NA,NA
"8580","new-mexico",2020-05-27,7252,122,7252,NA,179543,NA,NA,179543,2638,329,4,NA,NA
"8581","new-mexico",2020-05-26,7130,104,7130,NA,180646,NA,NA,180646,2564,325,5,NA,NA
"8582","new-mexico",2020-05-25,7026,83,7026,NA,177361,NA,NA,177361,2522,320,3,NA,NA
"8583","new-mexico",2020-05-24,6943,148,6943,NA,173481,NA,NA,173481,2464,317,9,NA,NA
"8584","new-mexico",2020-05-23,6795,170,6795,NA,169119,NA,NA,169119,2357,308,6,NA,NA
"8585","new-mexico",2020-05-22,6625,153,6625,NA,158383,NA,NA,158383,2149,302,8,NA,NA
"8586","new-mexico",2020-05-21,6472,155,6472,NA,152767,NA,NA,152767,2041,294,11,NA,NA
"8587","new-mexico",2020-05-20,6317,125,6317,NA,147344,NA,NA,147344,1985,283,7,NA,NA
"8588","new-mexico",2020-05-19,6192,96,6192,NA,142246,NA,NA,142246,1882,276,6,NA,NA
"8589","new-mexico",2020-05-18,6096,158,6096,NA,137620,NA,NA,137620,1796,270,5,NA,NA
"8590","new-mexico",2020-05-17,5938,91,5938,NA,133253,NA,NA,133253,1755,265,6,NA,NA
"8591","new-mexico",2020-05-16,5847,185,5847,NA,128574,NA,NA,128574,1739,259,6,NA,NA
"8592","new-mexico",2020-05-15,5662,159,5662,NA,124458,NA,NA,124458,1671,253,11,NA,NA
"8593","new-mexico",2020-05-14,5503,139,5503,NA,119601,NA,NA,119601,1576,242,11,NA,NA
"8594","new-mexico",2020-05-13,5364,152,5364,NA,115011,NA,NA,115011,1515,231,12,NA,NA
"8595","new-mexico",2020-05-12,5212,143,5212,NA,110289,NA,NA,110289,1434,219,11,NA,NA
"8596","new-mexico",2020-05-11,5069,206,5069,NA,106721,NA,NA,106721,1300,208,8,NA,NA
"8597","new-mexico",2020-05-10,4863,85,4863,NA,102498,NA,NA,102498,1285,200,9,NA,NA
"8598","new-mexico",2020-05-09,4778,105,4778,NA,97053,NA,NA,97053,1268,191,10,NA,NA
"8599","new-mexico",2020-05-08,4673,180,4673,NA,93262,NA,NA,93262,1189,181,9,NA,NA
"8600","new-mexico",2020-05-07,4493,202,4493,NA,89032,NA,NA,89032,1125,172,3,NA,NA
"8601","new-mexico",2020-05-06,4291,153,4291,NA,85684,NA,NA,85684,1073,169,7,NA,NA
"8602","new-mexico",2020-05-05,4138,107,4138,NA,83251,NA,NA,83251,964,162,6,NA,NA
"8603","new-mexico",2020-05-04,4031,181,4031,NA,81720,NA,NA,81720,842,156,5,NA,NA
"8604","new-mexico",2020-05-03,3850,118,3850,NA,77977,NA,NA,77977,832,151,12,NA,NA
"8605","new-mexico",2020-05-02,3732,219,3732,NA,74944,NA,NA,74944,812,139,8,NA,NA
"8606","new-mexico",2020-05-01,3513,102,3513,NA,71118,NA,NA,71118,785,131,8,NA,NA
"8607","new-mexico",2020-04-30,3411,198,3411,NA,67869,NA,NA,67869,760,123,11,NA,NA
"8608","new-mexico",2020-04-29,3213,239,3213,NA,65085,NA,NA,65085,734,112,2,NA,NA
"8609","new-mexico",2020-04-28,2974,151,2974,NA,61745,NA,NA,61745,705,110,6,NA,NA
"8610","new-mexico",2020-04-27,2823,97,NA,NA,58803,NA,NA,58803,666,104,5,NA,NA
"8611","new-mexico",2020-04-26,2726,66,NA,NA,56615,NA,NA,56615,650,99,6,NA,NA
"8612","new-mexico",2020-04-25,2660,139,NA,NA,53735,NA,NA,53735,614,93,9,NA,NA
"8613","new-mexico",2020-04-24,2521,142,NA,NA,51510,NA,NA,51510,614,84,6,NA,NA
"8614","new-mexico",2020-04-23,2379,169,NA,NA,46563,NA,NA,46563,573,78,7,NA,NA
"8615","new-mexico",2020-04-22,2210,138,NA,NA,41232,NA,NA,41232,547,71,6,NA,NA
"8616","new-mexico",2020-04-21,2072,101,NA,NA,40877,NA,NA,40877,529,65,7,NA,NA
"8617","new-mexico",2020-04-20,1971,126,NA,NA,38755,NA,NA,38755,501,58,3,NA,NA
"8618","new-mexico",2020-04-19,1845,47,NA,NA,37042,NA,NA,37042,487,55,2,NA,NA
"8619","new-mexico",2020-04-18,1798,87,NA,NA,36632,NA,NA,36632,465,53,2,NA,NA
"8620","new-mexico",2020-04-17,1711,114,NA,NA,35613,NA,NA,35613,382,51,7,NA,NA
"8621","new-mexico",2020-04-16,1597,113,NA,NA,34488,NA,NA,34488,353,44,8,NA,NA
"8622","new-mexico",2020-04-15,1484,77,NA,NA,33394,NA,NA,33394,353,36,0,NA,NA
"8623","new-mexico",2020-04-14,1407,62,NA,NA,32850,NA,NA,32850,340,36,5,NA,NA
"8624","new-mexico",2020-04-13,1345,100,NA,NA,31970,NA,NA,31970,304,31,5,NA,NA
"8625","new-mexico",2020-04-12,1245,71,NA,NA,30515,NA,NA,30515,235,26,6,NA,NA
"8626","new-mexico",2020-04-11,1174,83,NA,NA,28692,NA,NA,28692,235,20,1,NA,NA
"8627","new-mexico",2020-04-10,1091,0,NA,NA,27098,NA,NA,27098,235,19,0,NA,NA
"8628","new-mexico",2020-04-09,1091,226,NA,NA,27098,NA,NA,27098,217,19,3,NA,NA
"8629","new-mexico",2020-04-08,865,71,NA,NA,23807,NA,NA,23807,201,16,3,NA,NA
"8630","new-mexico",2020-04-07,794,108,NA,NA,22245,NA,NA,22245,171,13,1,NA,NA
"8631","new-mexico",2020-04-06,686,62,NA,NA,21825,NA,NA,21825,133,12,0,NA,NA
"8632","new-mexico",2020-04-05,624,81,NA,NA,19136,NA,NA,19136,130,12,1,NA,NA
"8633","new-mexico",2020-04-04,543,48,NA,NA,16828,NA,NA,16828,54,11,1,NA,NA
"8634","new-mexico",2020-04-03,495,92,NA,NA,15632,NA,NA,15632,26,10,3,NA,NA
"8635","new-mexico",2020-04-02,403,40,NA,NA,14778,NA,NA,14778,26,7,1,NA,NA
"8636","new-mexico",2020-04-01,363,48,NA,NA,14011,NA,NA,14011,26,6,1,NA,NA
"8637","new-york",2020-12-10,743242,10178,743242,NA,21301446,NA,NA,21301446,89600,27498,94,NA,NA
"8638","new-york",2020-12-09,733064,10600,733064,NA,21104040,NA,NA,21104040,89089,27404,97,NA,NA
"8639","new-york",2020-12-08,722464,9335,722464,NA,20909445,NA,NA,20909445,88584,27307,75,NA,NA
"8640","new-york",2020-12-07,713129,7302,713129,NA,20746981,NA,NA,20746981,87949,27232,83,NA,NA
"8641","new-york",2020-12-06,705827,9702,705827,NA,20594694,NA,NA,20594694,87949,27149,60,NA,NA
"8642","new-york",2020-12-05,696125,10761,696125,NA,20388862,NA,NA,20388862,87473,27089,72,NA,NA
"8643","new-york",2020-12-04,685364,11271,685364,NA,20173461,NA,NA,20173461,86638,27017,62,NA,NA
"8644","new-york",2020-12-03,674093,9855,674093,NA,19965164,NA,NA,19965164,86201,26955,66,NA,NA
"8645","new-york",2020-12-02,664238,8973,664238,NA,19761724,NA,NA,19761724,86201,26889,73,NA,NA
"8646","new-york",2020-12-01,655265,7285,655265,NA,19568173,NA,NA,19568173,85808,26816,69,NA,NA
"8647","new-york",2020-11-30,647980,6819,647980,NA,19421498,NA,NA,19421498,85556,26747,57,NA,NA
"8648","new-york",2020-11-29,641161,6723,641161,NA,19272524,NA,NA,19272524,85287,26690,58,NA,NA
"8649","new-york",2020-11-28,634438,6063,634438,NA,19115204,NA,NA,19115204,84938,26632,44,NA,NA
"8650","new-york",2020-11-27,628375,8176,628375,NA,18962849,NA,NA,18962849,84723,26588,39,NA,NA
"8651","new-york",2020-11-26,620199,6933,620199,NA,18743407,NA,NA,18743407,84339,26549,67,NA,NA
"8652","new-york",2020-11-25,613266,6265,613266,NA,18525686,NA,NA,18525686,84001,26482,41,NA,NA
"8653","new-york",2020-11-24,607001,4881,607001,NA,18352601,NA,NA,18352601,83701,26441,51,NA,NA
"8654","new-york",2020-11-23,602120,5906,602120,NA,18187840,NA,NA,18187840,83307,26390,33,NA,NA
"8655","new-york",2020-11-22,596214,5392,596214,NA,17996351,NA,NA,17996351,83307,26357,31,NA,NA
"8656","new-york",2020-11-21,590822,5972,590822,NA,17799741,NA,NA,17799741,83031,26326,34,NA,NA
"8657","new-york",2020-11-20,584850,5468,584850,NA,17591834,NA,NA,17591834,82766,26292,35,NA,NA
"8658","new-york",2020-11-19,579382,5310,579382,NA,17386368,NA,NA,17386368,82507,26257,32,NA,NA
"8659","new-york",2020-11-18,574072,5294,574072,NA,17191129,NA,NA,17191129,82022,26225,36,NA,NA
"8660","new-york",2020-11-17,568778,5088,568778,NA,17036695,NA,NA,17036695,82022,26189,30,NA,NA
"8661","new-york",2020-11-16,563690,3490,563690,NA,16876843,NA,NA,16876843,81908,26159,26,NA,NA
"8662","new-york",2020-11-15,560200,3649,560200,NA,16752278,NA,NA,16752278,81788,26133,30,NA,NA
"8663","new-york",2020-11-14,556551,5388,556551,NA,16619076,NA,NA,16619076,81585,26103,24,NA,NA
"8664","new-york",2020-11-13,551163,5401,551163,NA,16434914,NA,NA,16434914,81390,26079,24,NA,NA
"8665","new-york",2020-11-12,545762,4797,545762,NA,16231193,NA,NA,16231193,81198,26055,29,NA,NA
"8666","new-york",2020-11-11,540965,4820,540965,NA,16068566,NA,NA,16068566,81020,26026,21,NA,NA
"8667","new-york",2020-11-10,536145,3965,536145,NA,15904266,NA,NA,15904266,80854,26005,32,NA,NA
"8668","new-york",2020-11-09,532180,3144,532180,NA,15776230,NA,NA,15776230,80764,25973,26,NA,NA
"8669","new-york",2020-11-08,529036,3428,529036,NA,15664814,NA,NA,15664814,80646,25947,19,NA,NA
"8670","new-york",2020-11-07,525608,3587,525608,NA,15519172,NA,NA,15519172,80494,25928,18,NA,NA
"8671","new-york",2020-11-06,522021,3209,522021,NA,15355881,NA,NA,15355881,80368,25910,18,NA,NA
"8672","new-york",2020-11-05,518812,2997,518812,NA,15195176,NA,NA,15195176,80225,25892,24,NA,NA
"8673","new-york",2020-11-04,515815,2126,515815,NA,15034157,NA,NA,15034157,80109,25868,15,NA,NA
"8674","new-york",2020-11-03,513689,2321,513689,NA,14900623,NA,NA,14900623,79990,25853,15,NA,NA
"8675","new-york",2020-11-02,511368,1633,511368,NA,14772754,NA,NA,14772754,79831,25838,14,NA,NA
"8676","new-york",2020-11-01,509735,2255,509735,NA,14676653,NA,NA,14676653,79831,25824,17,NA,NA
"8677","new-york",2020-10-31,507480,2049,507480,NA,14527718,NA,NA,14527718,79717,25807,3,NA,NA
"8678","new-york",2020-10-30,505431,2255,505431,NA,14390756,NA,NA,14390756,79621,25804,12,NA,NA
"8679","new-york",2020-10-29,503176,2499,503176,NA,14243871,NA,NA,14243871,79501,25792,19,NA,NA
"8680","new-york",2020-10-28,500677,2031,500677,NA,14075518,NA,NA,14075518,79366,25773,15,NA,NA
"8681","new-york",2020-10-27,498646,1991,498646,NA,13945858,NA,NA,13945858,79230,25758,16,NA,NA
"8682","new-york",2020-10-26,496655,1191,496655,NA,13834240,NA,NA,13834240,79162,25742,12,NA,NA
"8683","new-york",2020-10-25,495464,1632,495464,NA,13752123,NA,NA,13752123,79092,25730,12,NA,NA
"8684","new-york",2020-10-24,493832,2061,493832,NA,13631293,NA,NA,13631293,78960,25718,13,NA,NA
"8685","new-york",2020-10-23,491771,1637,491771,NA,13474353,NA,NA,13474353,78854,25705,11,NA,NA
"8686","new-york",2020-10-22,490134,1628,490134,NA,13332845,NA,NA,13332845,78753,25694,15,NA,NA
"8687","new-york",2020-10-21,488506,2026,488506,NA,13197504,NA,NA,13197504,78645,25679,7,NA,NA
"8688","new-york",2020-10-20,486480,1201,486480,NA,13072715,NA,NA,13072715,78530,25672,13,NA,NA
"8689","new-york",2020-10-19,485279,998,485279,NA,12982175,NA,NA,12982175,78442,25659,15,NA,NA
"8690","new-york",2020-10-18,484281,1390,484281,NA,12900166,NA,NA,12900166,78362,25644,7,NA,NA
"8691","new-york",2020-10-17,482891,1784,482891,NA,12771403,NA,NA,12771403,78235,25637,9,NA,NA
"8692","new-york",2020-10-16,481107,1707,481107,NA,12611431,NA,NA,12611431,78117,25628,10,NA,NA
"8693","new-york",2020-10-15,479400,1460,479400,NA,12475392,NA,NA,12475392,78006,25618,13,NA,NA
"8694","new-york",2020-10-14,477940,1232,477940,NA,12342180,NA,NA,12342180,77870,25605,7,NA,NA
"8695","new-york",2020-10-13,476708,1393,476708,NA,12230436,NA,NA,12230436,77755,25598,11,NA,NA
"8696","new-york",2020-10-12,475315,1029,475315,NA,12131366,NA,NA,12131366,77631,25587,13,NA,NA
"8697","new-york",2020-10-11,474286,1143,474286,NA,12039573,NA,NA,12039573,77631,25574,5,NA,NA
"8698","new-york",2020-10-10,473143,1447,473143,NA,11921319,NA,NA,11921319,77514,25569,8,NA,NA
"8699","new-york",2020-10-09,471696,1592,471696,NA,11786740,NA,NA,11786740,77432,25561,6,NA,NA
"8700","new-york",2020-10-08,470104,1836,470104,NA,11647440,NA,NA,11647440,77351,25555,10,NA,NA
"8701","new-york",2020-10-07,468268,1360,468268,NA,11501629,NA,NA,11501629,77267,25545,9,NA,NA
"8702","new-york",2020-10-06,466908,1393,466908,NA,11393383,NA,NA,11393383,77192,25536,9,NA,NA
"8703","new-york",2020-10-05,465515,933,465515,NA,11297024,NA,NA,11297024,77141,25527,8,NA,NA
"8704","new-york",2020-10-04,464582,1222,464582,NA,11220620,NA,NA,11220620,77090,25519,14,NA,NA
"8705","new-york",2020-10-03,463360,1731,463360,NA,11110291,NA,NA,11110291,77004,25505,8,NA,NA
"8706","new-york",2020-10-02,461629,1598,461629,NA,10976024,NA,NA,10976024,76834,25497,7,NA,NA
"8707","new-york",2020-10-01,460031,1382,460031,NA,10856531,NA,NA,10856531,76834,25490,11,NA,NA
"8708","new-york",2020-09-30,458649,1000,458649,NA,10747313,NA,NA,10747313,76754,25479,9,NA,NA
"8709","new-york",2020-09-29,457649,1189,457649,NA,10649353,NA,NA,10649353,76649,25470,2,NA,NA
"8710","new-york",2020-09-28,456460,834,456460,NA,10561122,NA,NA,10561122,76649,25468,12,NA,NA
"8711","new-york",2020-09-27,455626,866,455626,NA,10508186,NA,NA,10508186,76595,25456,6,NA,NA
"8712","new-york",2020-09-26,454760,1005,454760,NA,10423416,NA,NA,10423416,76528,25450,4,NA,NA
"8713","new-york",2020-09-25,453755,908,453755,NA,10323463,NA,NA,10323463,76456,25446,7,NA,NA
"8714","new-york",2020-09-24,452847,955,452847,NA,10228645,NA,NA,10228645,76382,25439,2,NA,NA
"8715","new-york",2020-09-23,451892,665,451892,NA,10135692,NA,NA,10135692,76306,25437,5,NA,NA
"8716","new-york",2020-09-22,451227,754,451227,NA,10064762,NA,NA,10064762,76246,25432,4,NA,NA
"8717","new-york",2020-09-21,450473,573,450473,NA,9980765,NA,NA,9980765,76218,25428,1,NA,NA
"8718","new-york",2020-09-20,449900,862,449900,NA,9922446,NA,NA,9922446,76179,25427,2,NA,NA
"8719","new-york",2020-09-19,449038,986,449038,NA,9822091,NA,NA,9822091,76101,25425,2,NA,NA
"8720","new-york",2020-09-18,448052,790,448052,NA,9711647,NA,NA,9711647,76036,25423,10,NA,NA
"8721","new-york",2020-09-17,447262,896,447262,NA,9621920,NA,NA,9621920,75962,25413,3,NA,NA
"8722","new-york",2020-09-16,446366,652,446366,NA,9530416,NA,NA,9530416,75903,25410,5,NA,NA
"8723","new-york",2020-09-15,445714,766,445714,NA,9455329,NA,NA,9455329,75847,25405,11,NA,NA
"8724","new-york",2020-09-14,444948,583,444948,NA,9381651,NA,NA,9381651,75814,25394,4,NA,NA
"8725","new-york",2020-09-13,444365,725,444365,NA,9318293,NA,NA,9318293,75767,25390,6,NA,NA
"8726","new-york",2020-09-12,443640,849,443640,NA,9245625,NA,NA,9245625,75707,25384,2,NA,NA
"8727","new-york",2020-09-11,442791,880,442791,NA,9142700,NA,NA,9142700,75649,25382,5,NA,NA
"8728","new-york",2020-09-10,441911,757,441911,NA,9052978,NA,NA,9052978,75584,25377,7,NA,NA
"8729","new-york",2020-09-09,441154,576,441154,NA,8976165,NA,NA,8976165,75539,25370,3,NA,NA
"8730","new-york",2020-09-08,440578,557,440578,NA,8912935,NA,NA,8912935,75503,25367,6,NA,NA
"8731","new-york",2020-09-07,440021,520,440021,NA,8855109,NA,NA,8855109,75471,25361,2,NA,NA
"8732","new-york",2020-09-06,439501,729,439501,NA,8796244,NA,NA,8796244,75425,25359,9,NA,NA
"8733","new-york",2020-09-05,438772,801,438772,NA,8710614,NA,NA,8710614,75366,25350,2,NA,NA
"8734","new-york",2020-09-04,437971,864,437971,NA,8610853,NA,NA,8610853,75307,25348,5,NA,NA
"8735","new-york",2020-09-03,437107,889,437107,NA,8517458,NA,NA,8517458,75255,25343,7,NA,NA
"8736","new-york",2020-09-02,436218,708,436218,NA,8428477,NA,NA,8428477,75203,25336,5,NA,NA
"8737","new-york",2020-09-01,435510,754,435510,NA,8340030,NA,NA,8340030,75142,25331,3,NA,NA
"8738","new-york",2020-08-31,434756,656,434756,NA,8263033,NA,NA,8263033,75100,25328,1,NA,NA
"8739","new-york",2020-08-30,434100,698,434100,NA,8196792,NA,NA,8196792,75062,25327,8,NA,NA
"8740","new-york",2020-08-29,433402,635,433402,NA,8096770,NA,NA,8096770,74990,25319,7,NA,NA
"8741","new-york",2020-08-28,432767,636,432767,NA,8002897,NA,NA,8002897,74923,25312,3,NA,NA
"8742","new-york",2020-08-27,432131,791,432131,NA,7905071,NA,NA,7905071,74850,25309,4,NA,NA
"8743","new-york",2020-08-26,431340,566,431340,NA,7821634,NA,NA,7821634,74791,25305,8,NA,NA
"8744","new-york",2020-08-25,430774,629,430774,NA,7750445,NA,NA,7750445,74731,25297,2,NA,NA
"8745","new-york",2020-08-24,430145,408,430145,NA,7683190,NA,NA,7683190,74684,25295,7,NA,NA
"8746","new-york",2020-08-23,429737,572,429737,NA,7621159,NA,NA,7621159,74640,25288,6,NA,NA
"8747","new-york",2020-08-22,429165,653,429165,NA,7547116,NA,NA,7547116,74553,25282,4,NA,NA
"8748","new-york",2020-08-21,428512,709,428512,NA,7452267,NA,NA,7452267,74485,25278,3,NA,NA
"8749","new-york",2020-08-20,427803,601,427803,NA,7353387,NA,NA,7353387,74406,25275,5,NA,NA
"8750","new-york",2020-08-19,427202,631,427202,NA,7272403,NA,NA,7272403,74328,25270,6,NA,NA
"8751","new-york",2020-08-18,426571,655,426571,NA,7191978,NA,NA,7191978,74258,25264,8,NA,NA
"8752","new-york",2020-08-17,425916,408,425916,NA,7125087,NA,NA,7125087,74207,25256,6,NA,NA
"8753","new-york",2020-08-16,425508,607,425508,NA,7068196,NA,NA,7068196,74154,25250,6,NA,NA
"8754","new-york",2020-08-15,424901,734,424901,NA,6990504,NA,NA,6990504,74081,25244,12,NA,NA
"8755","new-york",2020-08-14,424167,727,424167,NA,6901836,NA,NA,6901836,73997,25232,4,NA,NA
"8756","new-york",2020-08-13,423440,737,423440,NA,6816381,NA,NA,6816381,73907,25228,10,NA,NA
"8757","new-york",2020-08-12,422703,700,422703,NA,6728481,NA,NA,6728481,73842,25218,7,NA,NA
"8758","new-york",2020-08-11,422003,667,422003,NA,6640705,NA,NA,6640705,73779,25211,7,NA,NA
"8759","new-york",2020-08-10,421336,476,421336,NA,6563646,NA,NA,6563646,73736,25204,2,NA,NA
"8760","new-york",2020-08-09,420860,515,420860,NA,6509644,NA,NA,6509644,73689,25202,7,NA,NA
"8761","new-york",2020-08-08,420345,703,420345,NA,6443832,NA,NA,6443832,73609,25195,5,NA,NA
"8762","new-york",2020-08-07,419642,714,419642,NA,6368975,NA,NA,6368975,73530,25190,5,NA,NA
"8763","new-york",2020-08-06,418928,703,418928,NA,6298805,NA,NA,6298805,73472,25185,6,NA,NA
